timestamp,price,quantity,side
1775550398759,68786.44000000,0.00008000,sell
1775550398759,68786.03000000,0.00008000,sell
1775550398759,68786.02000000,0.00008000,sell
1775550398759,68786.02000000,0.00008000,sell
1775550398759,68786.00000000,0.00040000,sell
1775550398759,68786.00000000,0.00080000,sell
1775550398759,68785.84000000,0.00008000,sell
1775550398759,68785.33000000,0.00380000,sell
1775550398759,68784.83000000,0.00008000,sell
1775550398759,68784.82000000,0.00008000,sell
1775550398759,68784.82000000,0.00008000,sell
1775550398759,68784.82000000,0.00008000,sell
1775550398759,68784.82000000,0.00008000,sell
1775550398759,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00015000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.82000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.81000000,0.00008000,sell
1775550398772,68784.78000000,0.00008000,sell
1775550398772,68784.78000000,0.00008000,sell
1775550398772,68784.12000000,0.00008000,sell
1775550398772,68784.01000000,0.00008000,sell
1775550398772,68784.00000000,0.00040000,sell
1775550398772,68784.00000000,0.00040000,sell
1775550398772,68784.00000000,0.00040000,sell
1775550398772,68783.96000000,0.00008000,sell
1775550398772,68783.63000000,0.00117000,sell
1775550398772,68783.52000000,0.00008000,sell
1775550398772,68783.47000000,0.00008000,sell
1775550399328,68783.46000000,0.00112000,sell
1775550399641,68783.46000000,0.00385000,sell
1775550400914,68783.46000000,0.00010000,sell
1775550400914,68783.46000000,0.00008000,sell
1775550400914,68783.46000000,0.00008000,sell
1775550400914,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00015000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00015000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00140000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.46000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.45000000,0.00008000,sell
1775550400915,68783.40000000,0.00008000,sell
1775550400915,68783.34000000,0.00008000,sell
1775550401106,68783.34000000,0.00009000,buy
1775550401351,68783.33000000,0.00026000,sell
1775550401570,68783.33000000,0.00109000,sell
1775550402110,68783.34000000,0.00024000,buy
1775550402948,68783.33000000,0.00093000,sell
1775550403908,68783.33000000,0.00070000,sell
1775550404010,68783.33000000,0.00073000,sell
1775550404750,68783.33000000,0.00015000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00015000,sell
1775550404750,68783.33000000,0.00140000,sell
1775550404750,68783.33000000,0.00008000,sell
1775550404750,68783.33000000,0.00015000,sell
