timestamp,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,bid_price_4,bid_volume_4,bid_price_5,bid_volume_5,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,ask_price_4,ask_volume_4,ask_price_5,ask_volume_5
1775494777643,69840.77000000,1.34650000,69826.80000000,0.03518000,69812.83000000,0.01609000,68793.15000000,0.00100000,62856.70000000,0.00504000,69840.78000000,3.19289000,69841.22000000,0.04416000,69841.23000000,0.00008000,69841.24000000,0.00008000,69842.92000000,0.00000000
1775494777742,69840.77000000,1.51125000,69840.15000000,0.08251000,69837.51000000,0.00000000,69834.76000000,0.01431000,69831.69000000,0.00000000,69840.78000000,3.19233000,69841.21000000,0.00016000,69841.22000000,0.02703000,69841.23000000,0.00000000,69841.24000000,0.00000000
1775494777842,69840.77000000,1.51133000,69840.76000000,0.00056000,69840.16000000,0.00024000,69837.52000000,0.00000000,69831.44000000,0.24813000,69840.78000000,3.19225000,69841.22000000,0.02703000,69842.75000000,0.08259000,69844.16000000,0.00000000,69856.68000000,0.09406000
1775494777942,69840.77000000,0.00000000,69840.76000000,0.00000000,69840.39000000,0.00000000,69840.29000000,0.00000000,69840.16000000,0.00000000,69838.01000000,6.17878000,69838.02000000,0.00008000,69838.74000000,0.08251000,69839.00000000,0.00300000,69839.20000000,0.00000000
1775494778043,69838.00000000,0.64311000,69837.99000000,0.00032000,69837.14000000,0.00000000,69836.74000000,0.00000000,69836.64000000,0.00000000,69838.01000000,5.84108000,69838.73000000,0.00016000,69838.74000000,0.08267000,69839.88000000,0.00000000,69840.75000000,0.00316000
1775494778142,69838.00000000,0.64121000,69832.74000000,0.06613000,69832.73000000,0.00008000,69832.72000000,0.00016000,69832.66000000,0.00024000,69838.01000000,5.85108000,69840.75000000,0.00300000,69840.77000000,0.00000000,69840.78000000,0.22562000,69841.01000000,0.00802000
1775494778241,69838.00000000,0.63961000,69837.99000000,0.00032000,69834.26000000,0.08251000,69832.75000000,0.00016000,69832.74000000,0.03209000,69838.01000000,5.85248000,69839.04000000,0.00008000,69840.78000000,0.22422000,69841.83000000,0.00000000,69849.70000000,0.11736000
1775494778341,69838.00000000,0.63772000,69837.99000000,0.00032000,69834.27000000,0.00016000,69834.26000000,0.08267000,69833.57000000,0.00030000,69838.01000000,5.85569000,69842.73000000,0.53292000,69842.84000000,1.71258000,69844.72000000,0.05381000,69845.91000000,0.36040000
1775494778441,69838.00000000,0.47388000,69837.99000000,0.00040000,69834.27000000,0.00024000,69834.26000000,0.08267000,69832.72000000,0.00008000,69838.01000000,6.11531000,69838.73000000,0.00000000,69839.41000000,0.00000000,69839.88000000,0.01402000,69840.78000000,0.22430000
1775494778540,69838.00000000,0.47180000,69834.26000000,0.08267000,69830.36000000,0.00016000,69830.35000000,0.26648000,69830.34000000,0.26744000,69838.01000000,6.11523000,69838.74000000,0.08267000,69839.88000000,0.01410000,69843.70000000,0.00772000,69851.08000000,0.02000000
1775494778643,69838.00000000,0.47003000,69834.26000000,0.08267000,69830.37000000,0.26425000,69830.36000000,0.26537000,69830.35000000,0.00000000,69838.01000000,6.11561000,69850.37000000,0.02000000,69850.52000000,0.02000000,69851.07000000,0.02000000,69851.23000000,0.04000000
1775494778741,69838.00000000,0.46772000,69837.99000000,0.00032000,69834.27000000,0.00008000,69834.26000000,0.00016000,69832.66000000,0.00000000,69838.01000000,6.11561000,69846.00000000,0.00340000,69848.00000000,0.00099000,69848.54000000,0.09132000,69849.70000000,0.00000000
1775494778842,69838.00000000,0.46611000,69834.63000000,0.08251000,69834.26000000,0.00000000,69830.40000000,0.00016000,69830.39000000,0.21966000,69838.01000000,6.11553000,69847.80000000,0.03480000,69848.00000000,0.00120000,69872.89000000,0.00431000,69877.89000000,0.00000000
1775494778946,69838.00000000,0.00000000,69837.99000000,0.00000000,69837.24000000,0.00000000,69837.02000000,0.00000000,69836.52000000,0.00000000,69836.07000000,4.03986000,69836.20000000,0.00030000,69836.32000000,0.68474000,69836.33000000,1.55704000,69836.53000000,0.00000000
1775494779043,69836.06000000,0.00000000,69836.05000000,0.00000000,69836.00000000,0.00000000,69835.51000000,0.00000000,69834.64000000,0.00000000,69829.73000000,5.67594000,69829.74000000,0.00008000,69829.81000000,0.08800000,69829.82000000,0.20277000,69830.12000000,0.08251000
1775494779142,69829.72000000,2.91105000,69829.71000000,0.00026000,69828.00000000,0.02599000,69827.99000000,0.08251000,69826.56000000,0.00030000,69829.73000000,5.45926000,69829.80000000,0.00016000,69829.81000000,0.05837000,69829.82000000,0.10283000,69830.11000000,0.00016000
1775494779242,69829.72000000,2.91107000,69829.71000000,0.00034000,69828.01000000,0.00016000,69827.99000000,0.08259000,69824.50000000,0.00016000,69829.73000000,5.46101000,69829.82000000,0.10291000,69830.11000000,0.00000000,69830.12000000,0.00008000,69830.67000000,0.00008000
1775494779344,69829.72000000,3.07549000,69822.28000000,0.01300000,69820.04000000,0.16321000,69816.33000000,0.00722000,69812.77000000,5.15638000,69829.73000000,4.60648000,69836.03000000,0.00000000,69836.04000000,0.62368000,69836.07000000,0.50848000,69836.32000000,0.00016000
1775494779441,69826.76000000,0.00000000,69818.76000000,0.02227000,69808.77000000,0.00014000,69807.44000000,0.00000000,69805.80000000,0.00000000,69842.44000000,0.03925000,69850.68000000,0.00014000,69868.67000000,0.00008000,69871.63000000,0.00014000,69889.63000000,0.00000000
1775494779542,69829.72000000,3.07327000,69824.68000000,0.00000000,69802.04000000,0.10844000,69798.75000000,0.00300000,69797.00000000,0.00000000,69846.46000000,0.08882000,69847.92000000,0.00000000,69855.99000000,0.00000000,69856.32000000,0.00000000,69905.33000000,0.00000000
1775494779642,69829.72000000,2.04812000,69828.01000000,0.00000000,69828.00000000,0.00120000,69827.99000000,0.00008000,69826.56000000,0.00000000,69829.73000000,4.60840000,69831.99000000,0.00008000,69836.04000000,0.62352000,69836.52000000,0.00008000,69838.72000000,0.00000000
1775494779742,69829.72000000,2.04828000,69829.71000000,0.00042000,69827.41000000,0.00016000,69827.40000000,0.08251000,69824.50000000,0.00000000,69829.73000000,4.60848000,69831.99000000,0.00000000,69832.55000000,0.00016000,69832.56000000,0.08275000,69834.25000000,0.05373000
1775494779843,69829.72000000,1.88047000,69829.71000000,0.00050000,69825.00000000,0.00000000,69824.50000000,0.00016000,69824.49000000,0.16914000,69832.55000000,0.00000000,69832.56000000,0.08275000,69834.25000000,0.05381000,69836.72000000,0.21000000,69843.03000000,0.11686000
1775494779943,69801.99000000,0.10617000,69797.56000000,0.83717000,69784.73000000,0.04828000,69777.17000000,0.00000000,69775.24000000,0.40614000,69859.59000000,2.75547000,69894.69000000,0.39769000,69931.92000000,1.20567000,69951.44000000,0.05070000,69976.24000000,0.11427000
1775494780043,69818.77000000,0.00715000,69818.25000000,0.00234000,69814.51000000,0.00715000,69808.08000000,0.00715000,69806.38000000,0.00000000,69829.73000000,4.61053000,69831.99000000,0.01430000,69834.86000000,0.00008000,69835.49000000,0.00647000,69838.01000000,0.00796000
1775494780144,69829.72000000,2.08747000,69826.30000000,0.00030000,69819.76000000,0.00234000,69818.25000000,0.00000000,69813.74000000,0.00008000,69829.73000000,4.58567000,69829.82000000,0.10291000,69831.98000000,0.00016000,69831.99000000,0.00723000,69832.55000000,0.00731000
1775494780242,69829.72000000,2.56818000,69829.71000000,0.00042000,69828.12000000,0.00000000,69828.11000000,0.00000000,69827.41000000,0.00024000,69829.73000000,3.42133000,69829.80000000,0.00000000,69829.81000000,0.00008000,69829.82000000,0.00024000,69831.98000000,0.00000000
1775494780343,69829.72000000,2.94153000,69829.71000000,0.00010000,69828.50000000,0.00300000,69827.41000000,0.00000000,69826.75000000,0.00300000,69829.73000000,0.77173000,69829.81000000,0.00000000,69829.82000000,0.00016000,69830.25000000,0.00000000,69831.99000000,0.00000000
1775494780444,69833.74000000,4.68316000,69833.73000000,0.07037000,69833.72000000,0.00008000,69833.61000000,0.00000000,69832.72000000,0.00024000,69829.73000000,0.00000000,69829.74000000,0.00000000,69829.82000000,0.00000000,69830.12000000,0.00000000,69830.67000000,0.00000000
1775494780542,69833.74000000,4.75720000,69833.73000000,0.00037000,69832.72000000,0.00008000,69832.18000000,0.01465000,69832.00000000,0.00300000,69833.75000000,0.82795000,69834.84000000,0.00008000,69834.85000000,0.00016000,69834.86000000,0.00016000,69834.89000000,0.00008000
1775494780642,69836.32000000,5.81886000,69836.31000000,0.00000000,69836.06000000,0.00008000,69836.02000000,0.00000000,69836.01000000,1.64064000,69833.75000000,0.00000000,69833.76000000,0.00000000,69834.84000000,0.00000000,69834.85000000,0.00000000,69834.86000000,0.00000000
1775494780742,69836.32000000,5.66494000,69836.03000000,0.39703000,69836.02000000,0.00024000,69836.01000000,0.33532000,69835.50000000,0.00300000,69836.33000000,1.16924000,69836.34000000,0.00056000,69838.83000000,0.00024000,69838.84000000,0.01457000,69838.85000000,0.00016000
1775494780842,69836.32000000,5.62502000,69836.05000000,0.20142000,69836.04000000,0.00000000,69836.03000000,0.00000000,69836.01000000,0.11282000,69836.33000000,2.27486000,69836.34000000,0.00048000,69838.01000000,0.00796000,69838.84000000,0.01465000,69838.85000000,0.00008000
1775494780943,69836.32000000,5.61735000,69836.07000000,0.12895000,69836.06000000,0.00008000,69836.05000000,0.00000000,69834.87000000,0.00008000,69836.33000000,2.27945000,69842.00000000,0.09799000,69845.20000000,0.00000000,69845.41000000,0.00000000,69845.50000000,0.00000000
1775494781042,69836.32000000,5.61735000,69836.09000000,0.00016000,69836.08000000,0.04772000,69836.07000000,0.00000000,69833.87000000,0.00000000,69836.33000000,2.07292000,69848.32000000,0.00857000,69858.23000000,0.00000000,69860.77000000,0.00143000,69863.91000000,0.10483000
1775494781141,69836.32000000,5.61742000,69823.20000000,0.12364000,69820.99000000,0.02200000,69810.74000000,0.00000000,69806.32000000,0.00193000,69836.33000000,1.82989000,69848.96000000,1.71258000,69848.97000000,0.00000000,69852.88000000,0.00000000,69863.91000000,0.00000000
1775494781241,69822.35000000,0.05127000,69818.90000000,0.02400000,69818.05000000,0.02400000,69815.75000000,0.00000000,62852.69000000,0.00252000,69836.33000000,1.82942000,69836.72000000,0.00124000,69837.24000000,0.00194000,69844.96000000,0.00000000,69844.97000000,0.00048000
1775494781341,69487.13000000,0.01000000,69139.70000000,0.01000000,68794.00000000,0.01523000,68450.03000000,0.01000000,68107.78000000,0.01000000,69836.33000000,1.82942000,69836.34000000,0.00040000,69838.84000000,0.03567000,69841.26000000,0.00016000,69841.27000000,0.08251000
1775494781442,69836.32000000,3.47845000,69836.09000000,0.00000000,69836.08000000,0.00000000,69836.02000000,0.04128000,69835.50000000,0.00000000,69836.33000000,2.43540000,69837.25000000,0.00300000,69838.84000000,0.14382000,69839.00000000,0.00308000,69840.74000000,0.00008000
1775494781542,69836.32000000,3.47701000,69836.03000000,0.00016000,69835.59000000,0.08251000,69834.87000000,0.00000000,69829.34000000,0.00000000,69836.33000000,2.43871000,69837.64000000,0.00008000,69838.92000000,0.08251000,69840.51000000,0.00000000,69840.74000000,0.00000000
1775494781641,69836.02000000,0.06062000,69836.01000000,0.11290000,69835.60000000,0.00016000,69832.19000000,0.00000000,69829.73000000,0.00008000,69836.33000000,2.23171000,69836.34000000,0.00048000,69836.72000000,0.00116000,69838.84000000,0.14390000,69838.91000000,0.00016000
1775494781744,69836.03000000,0.00000000,69836.02000000,0.00024000,69833.44000000,0.00008000,69832.19000000,0.00016000,69822.35000000,0.01909000,69836.33000000,2.43847000,69836.34000000,0.00024000,69839.00000000,0.00300000,69841.99000000,0.00016000,69842.00000000,0.06023000
1775494781841,69836.02000000,0.06596000,69822.35000000,0.00300000,69808.38000000,0.03218000,69487.13000000,0.00000000,69139.70000000,0.00000000,69851.05000000,0.00008000,69911.87000000,0.00000000,70185.52000000,0.00000000,70536.44000000,0.00000000,70889.13000000,0.00000000
1775494781941,69836.03000000,0.00016000,69832.19000000,0.00000000,69810.06000000,0.68254000,69808.38000000,0.04827000,69784.79000000,0.42868000,69838.00000000,0.00048000,69840.00000000,0.00040000,69842.00000000,0.06063000,69844.00000000,0.00040000,69846.00000000,0.00380000
1775494782043,62852.69000000,0.00486000,55869.06000000,0.00035000,,,,,,,69838.34000000,0.00008000,,,,,,,,
1775494782142,69829.11000000,0.00000000,69771.90000000,0.00000000,68830.19000000,0.00036000,62852.69000000,0.00486000,,,69847.49000000,0.00000000,69910.25000000,0.00000000,,,,,,
1775494782244,69830.67000000,0.08482000,69822.35000000,0.01909000,69808.38000000,0.03218000,69797.28000000,0.02400000,69796.44000000,0.02400000,69836.33000000,2.43855000,69836.34000000,0.00032000,69911.87000000,0.19339000,,,,
1775494782341,69836.32000000,3.47416000,69487.13000000,0.01000000,69139.70000000,0.01000000,68794.00000000,0.01523000,68450.03000000,0.01000000,69836.33000000,2.37580000,70185.52000000,0.01000000,70536.44000000,0.01000000,70889.13000000,0.01000000,71243.57000000,0.01000000
1775494782441,69836.32000000,3.45416000,69833.43000000,0.00030000,69829.73000000,0.00008000,69822.35000000,0.00300000,69808.38000000,0.03218000,69836.33000000,2.00836000,69836.34000000,0.00056000,69841.23000000,0.35799000,69842.73000000,0.00715000,69853.11000000,0.00000000
1775494782541,62852.69000000,0.00486000,55869.06000000,0.00035000,,,,,,,69911.87000000,0.19339000,,,,,,,,
1775494782642,69822.35000000,0.01909000,69820.34000000,0.00008000,69808.38000000,0.03218000,69760.06000000,0.00000000,62852.69000000,0.00486000,69838.00000000,0.00168000,69840.00000000,0.00080000,69842.00000000,0.06103000,69844.00000000,0.00080000,69848.28000000,0.00008000
1775494782742,69830.53000000,0.00008000,69830.52000000,0.04170000,69759.19000000,0.00000000,68788.77000000,0.00100000,62852.69000000,0.00486000,69836.33000000,2.00844000,69836.34000000,0.00064000,69838.00000000,0.00248000,69840.00000000,0.00120000,69842.00000000,0.06143000
1775494782842,69829.59000000,0.01431000,69822.35000000,0.00300000,69808.38000000,0.03218000,69487.13000000,0.00000000,69139.70000000,0.00000000,69836.33000000,2.16912000,69855.88000000,0.11360000,69856.62000000,0.00000000,70185.52000000,0.00000000,70536.44000000,0.00000000
1775494782944,69788.90000000,0.04950000,62852.69000000,0.00486000,,,,,,,69836.33000000,2.37612000,69841.99000000,0.00000000,69842.00000000,0.06135000,69853.72000000,0.11787000,69855.88000000,0.00000000
1775494783045,69822.35000000,0.01909000,69805.74000000,0.54575000,69804.56000000,0.00000000,62852.69000000,0.00486000,55869.06000000,0.00035000,69841.99000000,0.00016000,69842.00000000,0.06143000,69859.57000000,1.85225000,69859.59000000,0.00000000,69887.81000000,0.32204000
1775494783142,69836.32000000,3.13329000,69836.03000000,0.00000000,69836.02000000,0.00024000,69832.19000000,0.00016000,69825.50000000,0.00000000,69841.99000000,0.00000000,69842.00000000,0.06135000,,,,,,
1775494783241,62852.69000000,0.00486000,55869.06000000,0.00000000,,,,,,,69841.99000000,0.00016000,69842.00000000,0.06143000,,,,,,
1775494783345,69836.03000000,0.00016000,69836.02000000,0.06605000,69832.19000000,0.00000000,69822.35000000,0.00300000,69808.38000000,0.03218000,69836.33000000,2.00844000,69891.84000000,0.21887000,,,,,,
1775494783444,69822.35000000,0.01909000,69139.70000000,0.01000000,68794.00000000,0.01523000,68450.03000000,0.01000000,68107.78000000,0.01000000,69841.24000000,0.00008000,69853.72000000,0.00000000,69888.23000000,0.00000000,69910.25000000,0.00000000,69911.87000000,0.19195000
1775494783542,69836.32000000,3.13398000,69703.03000000,0.79930000,62852.69000000,0.00504000,55869.06000000,0.00035000,55864.00000000,0.00141000,69836.33000000,2.00836000,69841.23000000,0.35799000,69841.24000000,0.00000000,69841.85000000,0.00723000,69851.51000000,0.01073000
1775494783642,69817.70000000,0.03000000,69817.55000000,0.06200000,69817.00000000,0.06600000,69816.85000000,0.03600000,69816.65000000,0.03800000,69836.38000000,0.01408000,70883.88000000,0.00095000,,,,,,
1775494783742,69836.32000000,3.35230000,69832.19000000,0.00233000,69831.21000000,0.00715000,69830.68000000,0.00000000,69830.53000000,0.00000000,69836.33000000,0.34016000,69836.37000000,0.00024000,69836.38000000,0.00008000,69838.01000000,0.00008000,69841.23000000,0.00008000
1775494783843,69836.32000000,3.35324000,69833.75000000,0.00321000,69832.19000000,0.00000000,69830.68000000,0.00232000,69829.59000000,0.00000000,69836.33000000,0.42921000,69836.34000000,0.00048000,69836.37000000,0.00000000,69836.38000000,0.00000000,69837.25000000,0.00000000
1775494783942,69487.13000000,0.00000000,69139.70000000,0.00000000,68794.00000000,0.00523000,68450.03000000,0.00000000,68107.78000000,0.00000000,69836.33000000,0.42913000,69836.34000000,0.00048000,69838.83000000,0.00008000,69838.84000000,0.00016000,69838.92000000,0.00000000
1775494784042,69836.32000000,3.33899000,69827.81000000,0.00070000,69810.35000000,0.52894000,69801.34000000,0.00000000,62852.69000000,0.00486000,69836.33000000,0.42727000,69842.01000000,0.07032000,69843.46000000,0.30201000,69843.47000000,0.30321000,69843.48000000,0.00008000
1775494784142,69836.03000000,0.00000000,69836.02000000,0.06589000,69835.60000000,0.00000000,69835.50000000,0.00300000,69830.67000000,0.12251000,69836.33000000,0.36297000,69839.88000000,0.00008000,69840.75000000,0.00000000,69841.01000000,0.00016000,69841.94000000,0.00000000
1775494784243,69836.03000000,0.00016000,69836.02000000,0.06605000,69835.60000000,0.00016000,69830.68000000,0.00232000,69826.51000000,0.00000000,69836.33000000,0.88312000,69836.34000000,0.00048000,69839.87000000,0.00000000,69839.88000000,0.00000000,69840.76000000,0.06812000
1775494784342,69827.81000000,0.00140000,69813.07000000,0.00071000,62852.69000000,0.00504000,55869.06000000,0.00000000,,,69836.33000000,0.88392000,69836.34000000,0.00056000,69840.75000000,0.00024000,69840.76000000,0.06820000,69840.77000000,0.21925000
1775494784441,69836.03000000,0.00000000,69836.02000000,0.06589000,69835.60000000,0.00000000,69826.51000000,0.24839000,69826.23000000,0.00070000,69836.33000000,0.46388000,69836.34000000,0.00056000,69840.75000000,0.02311000,69840.76000000,0.00016000,69840.77000000,0.00016000
1775494784542,69836.32000000,3.34044000,69836.03000000,0.00016000,69836.02000000,0.06605000,69835.60000000,0.00016000,69826.51000000,0.00000000,69836.33000000,0.99977000,69836.34000000,0.00048000,69839.43000000,0.01395000,69840.74000000,0.23725000,69840.75000000,0.00016000
1775494784642,69770.44000000,0.03800000,69770.09000000,0.03800000,69769.74000000,0.04000000,69760.65000000,0.02600000,62852.69000000,0.00486000,69836.33000000,1.00025000,69836.34000000,0.00072000,69839.42000000,0.00016000,69839.43000000,0.01403000,69840.72000000,0.00016000
1775494784741,69836.32000000,3.32441000,69835.54000000,0.01431000,69820.34000000,0.00008000,69677.65000000,0.00000000,68788.77000000,0.00100000,69836.33000000,0.43183000,69836.34000000,0.00064000,69839.43000000,0.01403000,69840.71000000,0.00016000,69840.72000000,0.00000000
1775494784842,69820.07000000,0.07000000,69819.64000000,0.05716000,69784.78000000,0.00000000,62852.69000000,0.00517000,55869.00000000,0.00697000,69836.33000000,0.34467000,69836.34000000,0.00056000,69839.43000000,0.01403000,69840.71000000,0.00000000,69840.73000000,0.00000000
1775494784942,69839.42000000,5.97162000,69839.41000000,0.14824000,69839.40000000,0.00016000,69839.39000000,0.00008000,69839.18000000,0.00000000,69836.33000000,0.00000000,69836.34000000,0.00000000,69836.52000000,0.00000000,69836.72000000,0.00000000,69837.24000000,0.00000000
1775494785043,69839.42000000,5.99351000,69839.41000000,0.14832000,69839.40000000,0.00000000,69839.00000000,0.00300000,69838.85000000,0.00000000,69839.43000000,0.45856000,69839.44000000,0.00048000,69839.89000000,0.00000000,69840.77000000,0.00000000,69840.78000000,0.00000000
1775494785142,69839.42000000,5.99358000,69839.39000000,0.00000000,69838.02000000,0.00024000,69838.01000000,0.00016000,69837.94000000,0.00016000,69839.43000000,0.87707000,69839.44000000,0.00056000,69840.75000000,0.00000000,69840.76000000,0.00000000,69841.97000000,0.00008000
1775494785242,69835.54000000,0.00000000,69835.33000000,0.00000000,69833.78000000,0.00008000,69833.74000000,0.00594000,69826.80000000,0.00000000,69839.43000000,0.76932000,69839.44000000,0.00048000,69843.66000000,0.01849000,69843.67000000,0.01460000,69843.92000000,0.22704000
1775494785344,69835.33000000,0.00016000,69833.79000000,0.00000000,69832.43000000,0.00300000,69825.46000000,0.00144000,62855.48000000,0.00180000,69839.43000000,0.76948000,69843.65000000,0.00024000,69843.66000000,0.08392000,69843.67000000,0.01460000,69843.91000000,0.00016000
1775494785442,69839.42000000,1.41142000,69839.41000000,0.00032000,69839.00000000,0.00000000,69838.35000000,0.00008000,69838.01000000,0.00024000,69839.43000000,4.42011000,69839.44000000,0.00008000,69840.75000000,0.00300000,69841.85000000,0.00715000,69841.86000000,0.00008000
1775494785543,69839.42000000,0.59208000,69839.41000000,0.00008000,69838.01000000,0.00000000,69837.94000000,0.00000000,69836.32000000,0.00016000,69839.43000000,4.61765000,69840.69000000,0.00016000,69840.70000000,0.08259000,69841.83000000,0.10689000,69841.84000000,0.00000000
1775494785642,69839.42000000,0.59166000,69839.41000000,0.00016000,69836.22000000,0.00000000,69835.53000000,0.00000000,69835.33000000,0.00024000,69839.43000000,4.61791000,69840.69000000,0.02562000,69840.70000000,0.08267000,69841.79000000,0.00008000,69841.83000000,0.00008000
1775494785742,69839.42000000,0.59174000,69832.00000000,0.00000000,69825.19000000,0.01431000,69823.44000000,0.00008000,69823.36000000,0.38977000,69839.43000000,4.61574000,69840.69000000,0.02570000,69840.70000000,0.08259000,69841.83000000,0.00000000,69842.83000000,0.05389000
1775494785841,69839.42000000,0.58820000,69830.26000000,0.00000000,69829.75000000,0.02912000,69828.12000000,0.00233000,62855.48000000,0.00387000,69839.43000000,4.09625000,69845.89000000,0.76127000,69853.09000000,0.04301000,69853.32000000,0.11953000,72754.30000000,0.00000000
1775494785944,69839.42000000,0.58790000,69490.22000000,0.00000000,69142.77000000,0.00000000,68797.05000000,0.00000000,68453.07000000,0.00000000,69839.43000000,4.09648000,69852.20000000,0.11798000,69853.32000000,0.02000000,70188.63000000,0.00000000,70539.58000000,0.00000000
1775494786042,69839.05000000,0.00008000,69838.35000000,0.00000000,69806.25000000,0.39846000,69785.03000000,0.76404000,69705.32000000,0.79927000,69839.43000000,4.09618000,69860.83000000,0.00000000,,,,,,
1775494786142,69839.42000000,0.58731000,69833.14000000,0.00000000,69831.68000000,0.00000000,69830.01000000,0.01233000,69821.14000000,0.00000000,69839.43000000,4.09604000,69841.56000000,0.00787000,69848.14000000,0.02000000,69850.74000000,0.10827000,69852.20000000,0.00000000
1775494786241,69839.42000000,0.58538000,69839.41000000,0.00008000,69833.15000000,0.00000000,69832.20000000,0.00008000,69832.19000000,0.00008000,69840.70000000,0.08259000,69841.56000000,0.00795000,69845.77000000,0.00000000,69845.87000000,0.42961000,69851.05000000,0.00000000
1775494786343,69839.42000000,0.00000000,69839.41000000,0.00000000,69839.05000000,0.00000000,69838.02000000,0.00000000,69836.32000000,0.00000000,69830.53000000,6.02387000,69830.54000000,0.00008000,69830.69000000,0.00000000,69830.70000000,0.00000000,69830.74000000,0.00000000
1775494786443,69830.52000000,0.00000000,69830.51000000,0.00000000,69830.25000000,0.00000000,69830.07000000,0.00000000,69830.02000000,0.00000000,69823.27000000,5.74293000,69823.28000000,0.00008000,69823.29000000,0.00000000,69823.30000000,0.04000000,69823.37000000,0.00000000
1775494786543,69823.26000000,2.35907000,69823.25000000,0.00008000,69823.15000000,0.00023000,69822.11000000,0.00008000,69822.10000000,0.00016000,69823.27000000,4.60477000,69823.28000000,0.00024000,69823.29000000,0.02590000,69823.30000000,0.04008000,69824.43000000,0.00000000
1775494786642,69823.26000000,2.73676000,69823.25000000,0.00000000,69822.35000000,0.08551000,69822.32000000,0.00008000,69822.09000000,0.00000000,69823.27000000,2.56264000,69823.29000000,0.02598000,69824.90000000,0.00016000,69824.91000000,0.04008000,69825.69000000,0.00000000
1775494786742,69823.26000000,2.74868000,69823.25000000,0.00008000,69822.37000000,0.00024000,69822.36000000,0.02684000,69822.35000000,0.00308000,69823.27000000,2.56165000,69823.29000000,0.04959000,69824.91000000,0.04008000,69825.70000000,0.00000000,69826.03000000,0.00723000
1775494786842,69823.26000000,2.83190000,69822.37000000,0.00008000,69822.36000000,0.00008000,69820.89000000,0.00008000,69818.09000000,0.00016000,69823.27000000,2.56242000,69823.29000000,0.01640000,69824.90000000,0.00000000,69824.91000000,0.00008000,69826.03000000,0.00723000
1775494786943,69823.26000000,2.87451000,69823.25000000,0.00000000,69822.37000000,0.00000000,69822.36000000,0.00000000,69819.75000000,0.00300000,69823.27000000,1.32424000,69823.28000000,0.00032000,69823.29000000,0.01648000,69823.30000000,0.04008000,69824.91000000,0.00000000
1775494787043,69823.26000000,0.82312000,69823.25000000,0.00040000,69821.50000000,0.00000000,69820.78000000,0.00000000,69820.45000000,0.00000000,69823.27000000,3.19897000,69823.28000000,0.00008000,69823.29000000,0.00008000,69823.30000000,0.04008000,69823.52000000,0.00000000
1775494787142,69823.26000000,2.57902000,69823.25000000,0.00008000,69822.35000000,0.00300000,69822.03000000,0.08251000,69820.79000000,0.00024000,69823.27000000,2.67621000,69823.28000000,0.00024000,69823.29000000,0.05597000,69823.30000000,0.04008000,69824.29000000,0.00016000
1775494787242,69823.26000000,2.57934000,69823.25000000,0.00016000,69822.05000000,0.00024000,69822.04000000,0.02585000,69822.03000000,0.08259000,69823.27000000,2.46912000,69823.29000000,0.05605000,69823.30000000,0.04008000,69824.30000000,0.02008000,69825.00000000,0.00000000
1775494787346,69823.26000000,2.62506000,69823.25000000,0.00000000,69822.35000000,0.00000000,69822.03000000,0.08259000,69816.67000000,0.26286000,69823.27000000,1.29553000,69823.29000000,0.02045000,69823.96000000,0.00000000,69826.03000000,0.00000000,69826.10000000,0.00008000
1775494787442,69823.26000000,2.62497000,69822.47000000,0.00016000,69822.46000000,0.01450000,69822.05000000,0.00016000,69822.04000000,0.02577000,69823.27000000,1.29535000,69823.28000000,0.00032000,69823.29000000,0.02053000,69824.29000000,0.00024000,69824.30000000,0.02008000
1775494787542,69822.47000000,0.00000000,69822.46000000,0.00000000,69816.67000000,0.00000000,69807.87000000,0.00000000,69806.71000000,0.07000000,69823.27000000,1.29527000,69824.30000000,0.02008000,69826.63000000,0.00000000,69828.00000000,0.01008000,69828.19000000,0.00008000
1775494787642,69823.26000000,2.62521000,69823.25000000,0.00016000,69822.46000000,0.01412000,69820.71000000,0.00778000,69818.80000000,0.00016000,69823.27000000,1.47546000,69828.00000000,0.01008000,69828.20000000,0.20803000,69828.21000000,0.00030000,69828.63000000,0.00000000
1775494787743,69823.26000000,0.98285000,69823.25000000,0.00016000,69822.47000000,0.00000000,69822.46000000,0.00000000,69822.05000000,0.00008000,69823.27000000,3.87083000,69823.28000000,0.00024000,69823.29000000,0.04656000,69824.29000000,0.00016000,69824.40000000,0.08259000
1775494787843,69823.26000000,1.18995000,69822.05000000,0.00000000,69821.88000000,0.00000000,69819.71000000,0.00030000,69818.56000000,0.01027000,69823.27000000,3.85368000,69823.29000000,0.15473000,69824.30000000,0.02008000,69824.39000000,0.00016000,69824.40000000,0.08275000
1775494787942,69823.26000000,3.18856000,69823.25000000,0.00008000,69821.67000000,0.02489000,69821.66000000,0.08251000,69818.57000000,0.00008000,69823.27000000,2.24658000,69823.29000000,0.00024000,69824.40000000,0.00024000,69825.10000000,0.01008000,69826.46000000,0.00008000
1775494788043,69823.26000000,3.18864000,69821.72000000,1.74230000,69821.71000000,5.72858000,69821.68000000,0.00000000,69821.67000000,0.00008000,69823.27000000,1.62566000,69823.28000000,0.00008000,69823.29000000,0.00016000,69824.30000000,0.02008000,69824.39000000,0.00000000
